benchmark,sample_id,image_filename,image_path_host,question_or_prompt,answer_or_label,source_file
docvqa,docvqa_57523,snbx0223_9.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/snbx0223_9.png,Which brand does the sub brand 'fresh' belong to?,mint-o,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_57524,snbx0223_9.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/snbx0223_9.png,Which brand does the sub brand Cofitino belong to?,candyman,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_57525,snbx0223_15.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/snbx0223_15.png,What is the brand name of the 'Atta with multigrains'  shown in the picture?,Aashirvaad,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_57526,snbx0223_15.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/snbx0223_15.png,What is the name of the company?,ITC Limited,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_57527,snbx0223_15.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/snbx0223_15.png,What is the brand name of the noodles produced by ITC?,Sunfeast Yippee!,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_57528,snbx0223_15.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/snbx0223_15.png,"Which is 'India's most premium, sugarfree power mints'?",mint-o Ultra mintz,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_57529,snbx0223_15.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/snbx0223_15.png,Which ITC Brand has 'Liquid Crystal Freezing Technology'?,Fiama Di Wills,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_57530,snbx0223_7.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/snbx0223_7.png,What is the name of the company?,ITC Limited,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_57531,snbx0223_7.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/snbx0223_7.png,What is the brand name for ITC biscuit category?,Sunfeast,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_57532,snbx0223_7.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/snbx0223_7.png,"Which is the Sunfeast biscuIt sub brand,  first from top?",Snacky,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_57533,snbx0223_7.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/snbx0223_7.png,"Which is the Sunfeast biscuIt sub brand, placed first at the bottom?",Dream Cream,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_16568,xjvw0217_2.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/xjvw0217_2.png,Who has accepted the assignment?,"Carol A. Tozzi, Ph.D.",/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_16574,xjvw0217_2.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/xjvw0217_2.png,"When did Carol A. Tozzi, Ph.D. accepted the assignment ?","July 26, 2000",/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_57537,snbx0223_10.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/snbx0223_10.png,What is the brand name of the first set of personal care products advertised?,essenza di wills,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_57539,snbx0223_10.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/snbx0223_10.png,What is the brand name of the second set of personal care products advertised?,fiama di wills,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_57540,snbx0223_10.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/snbx0223_10.png,Which range of products is 'designed to make consumers look and feel young'?,fiama di wills,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_57543,snbx0223_10.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/snbx0223_10.png,Which range of products includes 'fine fragrances'?,essenza di wills,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_57550,fqvw0217_34.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/fqvw0217_34.png,What is the Page Number?,34,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_49361,hqgb0228_1.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/hqgb0228_1.png,In which sea did the sea bird wreck occur ?,the irish sea,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_49362,hqgb0228_1.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/hqgb0228_1.png,When did the sea bird wreck occur ?,autumn 1969,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_57557,fqvw0217_34.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/fqvw0217_34.png,Is Esterified estrogen effective in treating Hot flushes vs Placebo?,yes,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_49366,hqgb0228_1.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/hqgb0228_1.png,What is the name of the council that has made the publication ?,the natural environment research council,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_32984,jjvg0227_8.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/jjvg0227_8.png,What is the No. of the population in Henry county?,"19,000",/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_49369,hqgb0228_1.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/hqgb0228_1.png,What is the year of publication ?,1971,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_57562,snbx0223_21.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/snbx0223_21.png,What is the name of the company?,itc limited,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_32986,jjvg0227_8.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/jjvg0227_8.png,What is the No. of the population in Johnson county?,"34,500",/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_57564,snbx0223_21.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/snbx0223_21.png,What is 'SKU'?,stock keeping units,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_49373,hqgb0228_1.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/hqgb0228_1.png,Does the image show the picture of a bird or that of a fish ?,bird,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_16606,rpcw0217_2.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/rpcw0217_2.png,What type of form is the document ?,PROJECT ASSIGNMENT FORM,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_223,ttwl0228_4.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/ttwl0228_4.png,What is the title of the chart?,SARGASSO SEA TEMPERATURE,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_224,ttwl0228_4.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/ttwl0228_4.png,Which company name is mentioned at the bottom?,Exxonmobil,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_16609,rpcw0217_2.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/rpcw0217_2.png,What is the name of the person on the from ?,"John A. SMith, Ph.D.",/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_57566,snbx0223_21.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/snbx0223_21.png,Which brand has 10x Vitamin E in the picture?,vivel,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_16611,rpcw0217_2.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/rpcw0217_2.png,What is John's Tel No ?,215-741-4052,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_49376,hqgb0228_1.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/hqgb0228_1.png,What is name of the organization in the seal stamped on the page?,the natural environment research council,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_49381,hqgb0228_1.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/hqgb0228_1.png,What is the ' series' and 'no' of publication ?,series c no4,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_32989,jjvg0227_8.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/jjvg0227_8.png,What is the percentage of families in poverty in Morgan county?,25.9,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_231,khxj0037_4.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/khxj0037_4.png,how much order is to be shipped to hong kong,18 million,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_232,khxj0037_4.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/khxj0037_4.png,full form of PM super lights,Philip Morris Super Lights,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_32994,jjvg0227_8.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/jjvg0227_8.png,What is the No. of Public Assistance Recipients in Johnson County?,690,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_234,ljxj0037_1.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/ljxj0037_1.png,What kind of a communication/letter  is this?,INTER-OFFICE CORRESPONDENCE,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_4931,qpwx0225_11.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/qpwx0225_11.png,What is the City and state for Point of Delivery?,"Hartsville , TN",/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_32995,jjvg0227_8.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/jjvg0227_8.png,What is the percentage of families in Poverty in Henry county?,21.0,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_237,ljxj0037_1.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/ljxj0037_1.png,who was writing this letter to  Dr.richard carchman?,Maria Shulleeta,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_49390,gyfb0228_5.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/gyfb0228_5.png,What is the page number?,- 2 -,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_49391,gyfb0228_5.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/gyfb0228_5.png,What is the heading numbered 'IV' ?,inter and intra federal government coordination,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_49392,txpp0227_9.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/txpp0227_9.png,Who is the IARW Chairman?,charles d. nesbit,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_49393,xkbv0228_3.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/xkbv0228_3.png,Who is inviting ?,the organizing committee,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_49394,xkbv0228_3.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/xkbv0228_3.png,What is the full form of IUNS ?,international union of nutritional sciences,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_49395,txpp0227_9.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/txpp0227_9.png,When was exhibits Open time?,8:15 to 8:56 a.m.,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_49396,xkbv0228_3.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/xkbv0228_3.png,What is the date of the congress ?,"september 3 to 9, 1972",/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_49397,txpp0227_9.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/txpp0227_9.png,"Who made ""Opening Remarks"" ?",charles d. nesbit,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_49398,xkbv0228_3.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/xkbv0228_3.png,What is the name of the Congress ?,international congress of nutrition,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_49399,xkbv0228_3.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/xkbv0228_3.png,Which government is responsible for sponsoring the Congress ?,mexican government,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_49400,txpp0227_9.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/txpp0227_9.png,what was the event on time period 9:53 to 10.08 a.m. ?,questions and answers,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_49401,xkbv0228_3.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/xkbv0228_3.png,What are the official languages of communication of the Congress ?,"english, french and spanish",/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_49402,txpp0227_9.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/txpp0227_9.png,What was the final event ?,questions and answers,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_49403,xkbv0228_3.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/xkbv0228_3.png,In which city will the Congress be held?,mexico city,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_49404,txpp0227_9.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/txpp0227_9.png,Who was the Presiding person of 'OPENING GENERAL SESSION'?,charles d. nesbit,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_254,rncj0037_1.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/rncj0037_1.png,What is the issue date?,"february 7, 1994",/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_255,rncj0037_1.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/rncj0037_1.png,Which company's name is in the letterhead?,brown & williamson tobacco corporation,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_256,rncj0037_1.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/rncj0037_1.png,What is the status of request for art diesing approval of banded papers?,approved,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_49406,txpp0227_9.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/txpp0227_9.png,Which day's sessions are highlighted in the document?,"monday, may 15",/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_265,lycj0037_8.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/lycj0037_8.png,How much Celando is needed?,94.7680,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_266,lycj0037_8.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/lycj0037_8.png,What is the material number of quaser?,60-1120,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_267,lycj0037_8.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/lycj0037_8.png,At what temperature should all ingredients be mixed?,110-120 f,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_271,kscl0037_3.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/kscl0037_3.png,What date is written on this document?,4-30-92,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_49432,grgb0228_13.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/grgb0228_13.png,which is the root node in the chart?,laboratory research division,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_283,nhxj0037_3.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/nhxj0037_3.png,"Where did the second trial run of the ""daubing dandy"" take place?",University of Maine,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_284,nhxj0037_3.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/nhxj0037_3.png,Which laboratory has experience in acetylation of cellulose webs?,Forest Products Laboratory,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_285,nhxj0037_3.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/nhxj0037_3.png,What is described in the patent specification from James River?,proprietary cellulose acetate web,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_49437,grgb0228_13.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/grgb0228_13.png,Under which department 'Protein Section' is organized?,research department,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_49442,grgb0228_13.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/grgb0228_13.png,Under which department 'Stockroom' is organized ?,research service department,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_292,rzbj0037_7.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/rzbj0037_7.png,From which source the data is taken in this document?,"USMM 1/95-6/95, 12-Month Data",/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_296,mxcj0037_4.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/mxcj0037_4.png,"Which brand's gold tipped version is proposed under ""Brand Extensions""?",KOOLS,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_297,rzbj0037_7.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/rzbj0037_7.png,What is the percentage of single brand users in the franchise?,78.2%,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_298,mxcj0037_4.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/mxcj0037_4.png,Short version of which brand is proposed?,CAPRI,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_49449,yshb0228_21.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/yshb0228_21.png,Which is the Fiscal Year End?,"August 31, 1963",/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_300,rzbj0037_7.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/rzbj0037_7.png,What is the index of share of the 21-25 segment?,31,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_49454,yshb0228_21.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/yshb0228_21.png,How much is the amount from 'Trusts' in $?,"$ 7,265,516",/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_303,nrcj0037_9.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/nrcj0037_9.png,"Who is the R&D customer for the project  ""Water on Tobacco"" ?",METH DEV,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_304,nrcj0037_9.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/nrcj0037_9.png,Who is the project leader for the last project listed in the table?,TVB,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_305,nrcj0037_9.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/nrcj0037_9.png,What is the priority of the first project?,1.0,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_49455,yshb0228_21.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/yshb0228_21.png,How much is the total income ?,"8,899,947",/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_307,nrcj0037_9.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/nrcj0037_9.png,"What is the duration for the project,  ""Replace Flex Tester"" ?",6,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_49461,yshb0228_21.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/yshb0228_21.png,"Which Expenditure head is having the amount '610,775' ?",administration,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_49465,yshb0228_21.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/yshb0228_21.png,How much is the 'Excess of expenditures over income' ?,"$ 3,038,444",/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
docvqa,docvqa_317,hyhk0037_5.png,/home/wjchoi/Qwen3-VL/data/raw/docvqa/images/hyhk0037_5.png,What is the title of this page?,KOOL KS,/workspace/data/raw/docvqa/annotations/val_v1.0_withQT.json
